,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
520,1126,C,35,H,62,N,7,O,17,P,3,S,,,,
521,1127,C,4,H,8,S,,,,,,,,,,
522,1128,C,4,H,8,OS,,,,,,,,,,
523,1130,C,12,H,17,N,4,OS+,,,,,,,,
524,1131,C,12,H,18,N,4,O,4,PS+,,,,,,
525,1132,C,12,H,19,N,4,O,7,P,2,S+,,,,
526,1134,C,10,H,14,N,2,O,5,,,,,,,
527,1135,C,5,H,6,N,2,O,2,,,,,,,
528,1136,C,6,H,9,NOS,,,,,,,,,,
529,1137,C,6,H,10,NO,4,PS,,,,,,,,
530,1138,C,26,H,42,N,7,O,17,P,3,S,,,,
531,1139,C,10,H,15,N,2,O,8,P,,,,,,
532,1140,C,6,H,5,CH,3,,,,,,,,,
533,1141,C,7,H,10,O,2,,,,,,,,,
534,1142,C,27,H,42,N,7,O,19,P,3,S,,,,
535,1143,C,12,H,22,O,11,,,,,,,,,
536,1144,C,12,H,23,O,14,P,,,,,,,,
537,1145,C,3,H,9,NO,,,,,,,,,,
538,1147,C,3,H,9,S+,,,,,,,,,,
539,1148,C,11,H,12,N,2,O,2,,,,,,,
540,1149,C,27,H,49,N,9,O,10,S,2,,,,,
541,1150,C,10,H,12,N,2,,,,,,,,,
542,1151,C,10,H,17,N,2,O,14,P,3,,,,,
543,1153,C,9,H,11,NO,3,,,,,,,,,
544,1154,C,59,H,94,O,4,,,,,,,,,
545,1155,C,49,H,78,O,4,,,,,,,,,
546,1156,C,59,H,90,O,4,,,,,,,,,
547,1157,C,49,H,74,O,4,,,,,,,,,
548,1158,C,9,H,14,N,2,O,12,P,2,,,,,
549,1160,C,28,H,43,N,5,O,23,P,2,,,,,
550,1161,C,35,H,55,N,7,O,26,P,2,,,,,
551,1162,C,20,H,29,N,3,O,19,P,2,,,,,
552,1163,C,23,H,36,N,4,O,20,P,2,,,,,
553,1164,C,15,H,24,N,2,O,17,P,2,,,,,
554,1165,C,14,H,22,N,2,O,16,P,2,,,,,
555,1166,C,15,H,24,N,2,O,17,P,2,,,,,
556,1167,C,17,H,27,N,3,O,17,P,2,,,,,
557,1168,C,17,H,25,N,3,O,18,P,2,,,,,
558,1169,C,20,H,31,N,3,O,19,P,2,,,,,
559,1170,C,31,H,53,N,3,O,19,P,2,,,,,
560,1171,C,29,H,51,N,3,O,18,P,2,,,,,
561,1172,C,9,H,13,N,2,O,9,P,,,,,,
562,1173,C,55,H,91,O,4,P,,,,,,,,
563,1174,C,4,H,4,N,2,O,2,,,,,,,
564,1175,C,5,H,4,N,4,O,3,,,,,,,
565,1177,C,9,H,12,N,2,O,6,,,,,,,
566,1178,C,6,H,6,N,2,O,2,,,,,,,
567,1179,C,40,H,44,N,4,O,16,,,,,,,
568,1180,C,40,H,40,N,4,O,16,,,,,,,
569,1181,C,9,H,15,N,2,O,15,P,3,,,,,
570,1182,C,5,H,11,NO,2,,,,,,,,,
571,1183,C,8,H,8,O,3,,,,,,,,,
572,1184,C,51,H,72,O,2,,,,,,,,,
573,1188,C,5,H,4,N,4,O,2,,,,,,,
574,1189,C,10,H,12,N,4,O,6,,,,,,,
575,1190,C,10,H,13,N,4,O,9,P,,,,,,
576,1191,C,10,H,15,N,4,O,15,P,3,,,,,
577,1192,C,5,H,12,O,11,P,2,,,,,,,
578,1193,C,7,H,16,O,13,P,2,,,,,,,
579,1194,C,6,H,9,NO,2,,,,,,,,,
580,1195,C,5,H,12,O,7,P,2,,,,,,,
581,1196,C,5,H,7,NO,2,,,,,,,,,
582,1197,C,11,H,18,N,2,O,7,,,,,,,
583,1198,C,6,H,8,O,7,,,,,,,,,
584,1199,C,15,H,14,ClNO,4,S,,,,,,,,
585,1200,C,30,H,27,N,3,O,9,S,,,,,,
586,1201,C,22,H,26,O,5,,,,,,,,,
587,1202,C,22,H,36,O,3,,,,,,,,,
588,1203,C,15,H,14,O,6,,,,,,,,,
589,1204,C,11,H,13,ClN,2,,,,,,,,,
590,1205,C,22,H,35,NO,2,,,,,,,,,
591,1206,C,10,H,15,N,,,,,,,,,,
592,1207,C,16,H,15,N,,,,,,,,,,
593,1208,C,14,H,19,NO,,,,,,,,,,
594,1209,C,5,H,7,N,3,O,5,,,,,,,
595,1210,C,37,H,42,N,2,O,6,+,2,,,,,
596,1211,C,37,H,41,N,2,O,6,+,,,,,,
597,1212,C,10,H,11,N,5,O,2,,,,,,,
598,1213,C,12,H,22,O,,,,,,,,,,
599,1214,C,6,H,9,NO,4,,,,,,,,,
600,1215,C,8,H,9,Cl,2,N,,,,,,,,
601,1216,C,5,H,12,NO,5,P,,,,,,,,
602,1217,C,8,H,9,NO,3,,,,,,,,,
603,1218,C,16,H,16,ClNO,2,,,,,,,,,
604,1219,C,16,H,25,NO,,,,,,,,,,
605,1220,C,16,H,25,NO,,,,,,,,,,
606,1222,C,10,H,11,NO,4,,,,,,,,,
607,1223,C,20,H,29,NO,2,,,,,,,,,
608,1224,C,25,H,31,NO,,,,,,,,,,
609,1225,C,19,H,20,ClNO,2,,,,,,,,,
610,1226,C,7,H,11,NO,4,,,,,,,,,
611,1227,C,10,H,12,N,2,O,,,,,,,,
612,1228,C,8,H,17,N,2,O,5,P,,,,,,
613,1229,C,11,H,16,INO,2,,,,,,,,,
614,1230,C,15,H,18,ClO,4,-,,,,,,,,
615,1231,C,15,H,19,ClO,4,,,,,,,,,
616,1232,C,4,H,8,N,2,O,2,,,,,,,
617,1233,C,5,H,6,N,2,O,4,,,,,,,
618,1234,C,28,H,40,N,2,O,5,,,,,,,
619,1235,C,17,H,23,NO,,,,,,,,,,
620,1236,C,36,H,39,N,3,O,6,,,,,,,
621,1237,C,9,H,13,NO,3,,,,,,,,,
622,1238,C,19,H,21,ClN,2,S,,,,,,,,
623,1239,C,23,H,34,BrN,3,O,3,,,,,,,
624,1240,C,21,H,27,NO,,,,,,,,,,
625,1241,C,19,H,21,NO,2,,,,,,,,,
626,1242,C,16,H,17,NO,2,,,,,,,,,
627,1243,C,17,H,18,BrNO,,,,,,,,,,
628,1245,C,9,H,10,O,5,,,,,,,,,
629,1246,C,21,H,25,NO,4,,,,,,,,,
630,1247,C,22,H,28,O,5,,,,,,,,,
631,1248,C,21,H,20,NO,6,+,,,,,,,,
632,1249,C,15,H,14,O,7,,,,,,,,,
633,1250,C,13,H,18,N,2,O,,,,,,,,
634,1251,C,21,H,28,O,2,,,,,,,,,
635,1252,C,21,H,26,O,3,,,,,,,,,
636,1253,C,15,H,18,N,2,O,,,,,,,,
637,1254,C,10,H,20,O,,,,,,,,,,
638,1255,C,17,H,19,NO,3,,,,,,,,,
639,1256,C,10,H,14,O,2,,,,,,,,,
640,1257,C,13,H,21,N,3,,,,,,,,,
641,1258,C,17,H,21,NO,5,,,,,,,,,
642,1259,C,32,H,48,N,4,O,6,S,,,,,,
643,1260,C,16,H,25,N,3,O,7,S,2,,,,,
644,1261,C,17,H,18,BNO,5,,,,,,,,,
645,1263,C,19,H,19,N,5,O,3,S,2,,,,,
646,1264,C,20,H,28,N,11,O,4,+,,,,,,
647,1265,C,20,H,27,N,11,O,4,,,,,,,
648,1266,C,26,H,21,N,5,O,2,,,,,,,
649,1267,C,27,H,23,N,5,O,2,,,,,,,
650,1268,C,23,H,27,N,3,O,4,S,,,,,,
651,1269,C,31,H,42,N,4,O,4,,,,,,,
652,1270,C,16,H,23,N,3,O,6,,,,,,,
653,1271,C,6,H,9,NO,4,,,,,,,,,
654,1272,C,14,H,19,NO,5,S,,,,,,,,
655,1273,C,13,H,16,N,2,O,7,S,,,,,,
656,1274,C,14,H,27,N,,,,,,,,,,
657,1275,C,26,H,32,N,4,O,7,S,,,,,,
658,1276,C,13,H,15,NO,5,S,,,,,,,,
659,1277,C,10,H,20,NO,9,P,,,,,,,,
660,1278,C,22,H,25,N,4,O+,,,,,,,,
661,1279,C,22,H,24,N,4,O,,,,,,,,
662,1280,C,9,H,14,N,2,O,4,S,3,,,,,
663,1281,C,16,H,15,N,6,+,,,,,,,,
664,1282,C,16,H,14,N,6,,,,,,,,,
665,1283,C,4,H,5,IN,2,O,2,,,,,,,
666,1284,C,13,H,17,NO,5,S,,,,,,,,
667,1285,C,20,H,26,O,4,,,,,,,,,
668,1286,C,22,H,26,O,6,,,,,,,,,
669,1287,C,22,H,18,O,11,,,,,,,,,
670,1288,C,17,H,23,N,3,O,2,,,,,,,
671,1289,C,18,H,27,N,3,O,4,,,,,,,
672,1290,C,9,H,11,INO,3,P,,,,,,,,
673,1291,C,11,H,19,N,3,O,5,S,3,,,,,
674,1292,C,8,H,8,O,3,,,,,,,,,
675,1293,C,23,H,39,NO,2,,,,,,,,,
676,1294,C,11,H,16,ClO,3,P,,,,,,,,
677,1295,C,17,H,19,N,,,,,,,,,,
678,1296,C,14,H,17,N,3,O,5,S,3,,,,,
679,1297,C,9,H,9,NO,5,,,,,,,,,
680,1299,C,7,H,8,FN,3,O,4,,,,,,,
681,1300,C,7,H,8,IN,3,O,4,,,,,,,
682,1301,C,14,H,13,NaO,3,,,,,,,,,
683,1302,C,14,H,14,O,3,,,,,,,,,
684,1303,C,9,H,10,O,3,,,,,,,,,
685,1304,C,19,H,33,NO,2,S,,,,,,,,
686,1305,C,28,H,42,N,4,O,2,,,,,,,
687,1306,C,30,H,46,N,4,O,2,,,,,,,
688,1307,C,11,H,21,N,3,O,4,,,,,,,
689,1308,C,20,H,24,N,4,O,2,,,,,,,
690,1309,C,21,H,21,NO,6,,,,,,,,,
691,1310,C,7,H,11,NO,4,,,,,,,,,
692,1311,C,20,H,21,NO,4,,,,,,,,,
693,1312,C,12,H,15,N,5,O,10,P,2,,,,,
694,1313,C,6,H,13,NO,4,,,,,,,,,
695,1314,C,12,H,12,F,3,NO,2,,,,,,,
696,1315,C,15,H,22,F,4,N,5,O,12,P,3,,,
697,1316,C,12,H,19,N,2,+,,,,,,,,
698,1317,C,10,H,24,N,2,,,,,,,,,
699,1318,C,12,H,8,N,2,,,,,,,,,
700,1319,C,20,H,16,O,3,,,,,,,,,
701,1320,C,14,H,8,O,5,,,,,,,,,
702,1321,C,23,H,44,O,5,,,,,,,,,
703,1323,C,19,H,36,O,5,,,,,,,,,
704,1324,C,39,H,72,O,5,,,,,,,,,
705,1325,C,35,H,30,O,20,,,,,,,,,
706,1326,C,8,H,10,N,4,O,2,,,,,,,
707,1327,C,31,H,42,N,4,O,7,,,,,,,
708,1328,C,15,H,16,N,4,O,2,,,,,,,
709,1329,C,16,H,24,N,4,O,2,,,,,,,
710,1330,C,17,H,20,N,4,O,5,S,,,,,,
711,1331,C,12,H,18,N,4,S,2,,,,,,,
712,1333,C,14,H,23,O,2,+,,,,,,,,
713,1335,C,5,H,11,NO,3,,,,,,,,,
714,1337,C,12,H,18,N,4,S,2,,,,,,,
715,1338,C,27,H,38,N,2,O+,2,,,,,,,
716,1339,C,29,H,40,N,6,O,7,,,,,,,
717,1340,C,9,H,7,NO,2,,,,,,,,,
718,1341,C,22,H,34,O,5,,,,,,,,,
719,1342,C,14,H,16,N,2,,,,,,,,,
720,1343,C,9,H,10,N,2,O,5,,,,,,,
721,1344,C,6,H,14,N,2,,,,,,,,,
722,1345,C,21,H,21,ClN,2,O,,,,,,,,
723,1346,C,11,H,16,N,2,O,,,,,,,,
724,1347,C,15,H,12,O,5,,,,,,,,,
725,1348,C,20,H,14,ClN,3,,,,,,,,,
726,1350,C,9,H,13,N,2,O,10,P,,,,,,
727,1351,C,18,H,17,BrFN,3,O,3,,,,,,,
728,1352,C,14,H,17,N,3,O,2,S,,,,,,
729,1353,C,17,H,16,N,4,O,2,,,,,,,
730,1354,C,8,H,10,ClN,5,,,,,,,,,
731,1355,C,10,H,13,ClN,2,,,,,,,,,
732,1356,C,29,H,33,N,5,O,6,,,,,,,
733,1357,C,26,H,31,N,3,O,4,S,,,,,,
734,1358,C,34,H,53,N,7,O,8,,,,,,,
735,1359,C,10,H,7,F,3,N,2,,,,,,,
736,1360,C,16,H,21,ClN,2,O,2,,,,,,,
737,1361,C,27,H,32,N,4,O,6,S,,,,,,
738,1362,C,32,H,42,N,4,O,7,,,,,,,
739,1363,C,26,H,52,NO,8,P,,,,,,,,
740,1364,C,26,H,53,NO,8,P+,,,,,,,,
741,1365,C,16,H,16,N,4,O,5,S,,,,,,
742,1366,C,7,H,13,NO,2,,,,,,,,,
743,1367,C,6,H,6,N,4,,,,,,,,,
744,1368,C,8,H,13,NO,4,,,,,,,,,
745,1369,C,16,H,13,NO,3,S,,,,,,,,
746,1370,C,13,H,15,NO,3,,,,,,,,,
747,1371,C,19,H,21,N,3,O,6,S,,,,,,
748,1372,C,19,H,19,NO,3,,,,,,,,,
749,1373,C,11,H,14,N,4,O,4,,,,,,,
750,1374,C,6,H,13,NO,4,,,,,,,,,
751,1375,C,21,H,33,N,5,O,4,,,,,,,
752,1376,C,39,H,70,O,4,,,,,,,,,
753,1377,C,25,H,54,NO,6,P,,,,,,,,
754,1378,C,25,H,55,NO,6,P+,,,,,,,,
755,1379,C,21,H,42,O,4,,,,,,,,,
756,1380,C,20,H,42,O,3,,,,,,,,,
757,1381,C,16,H,32,F,3,O,6,P,,,,,,
758,1382,C,16,H,12,O,3,,,,,,,,,
759,1385,C,16,H,18,ClNO,4,S,,,,,,,,
760,1387,C,8,H,8,N,2,O,3,S,2,,,,,
761,1388,C,12,H,15,N,,,,,,,,,,
762,1389,C,20,H,20,N,2,O,5,S,,,,,,
763,1390,C,4,H,6,N,2,,,,,,,,,
764,1391,C,11,H,15,N,5,O,5,,,,,,,
765,1392,C,27,H,58,NO,6,P,,,,,,,,
766,1393,C,27,H,59,NO,6,P+,,,,,,,,
767,1394,C,23,H,42,O,5,,,,,,,,,
768,1396,C,16,H,11,BrF,3,N,3,O,2,S,,,,
769,1397,C,42,H,74,O,5,,,,,,,,,
770,1398,C,41,H,72,O,5,,,,,,,,,
771,1399,C,39,H,72,O,5,,,,,,,,,
772,1400,C,16,H,19,N,5,,,,,,,,,
773,1401,C,28,H,41,N,7,O,3,,,,,,,
774,1402,C,23,H,27,BN,4,O,4,,,,,,,
775,1403,C,19,H,22,N,2,OS,,,,,,,,
776,1406,C,20,H,32,O,3,,,,,,,,,
777,1407,C,20,H,32,O,3,,,,,,,,,
778,1408,C,24,H,39,N,3,O,4,,,,,,,
779,1409,C,20,H,32,O,6,,,,,,,,,
780,1410,C,27,H,29,NO,9,,,,,,,,,
781,1411,C,21,H,28,O,4,,,,,,,,,
782,1412,C,20,H,32,O,4,,,,,,,,,
783,1413,C,20,H,32,O,3,,,,,,,,,
784,1414,C,17,H,28,O,3,,,,,,,,,
785,1415,C,20,H,32,O,4,,,,,,,,,
786,1416,C,18,H,32,O,3,,,,,,,,,
787,1417,C,24,H,28,O,6,,,,,,,,,
788,1418,C,22,H,29,NO,4,,,,,,,,,
789,1419,C,22,H,25,N,3,O,4,,,,,,,
790,1420,C,13,H,26,O,3,,,,,,,,,
791,1421,C,22,H,24,O,5,,,,,,,,,
792,1422,C,22,H,26,O,4,S,,,,,,,,
793,1423,C,19,H,37,NO,2,,,,,,,,,
794,1424,C,18,H,32,O,3,,,,,,,,,
795,1425,C,18,H,30,O,3,,,,,,,,,
796,1426,C,18,H,32,O,4,,,,,,,,,
797,1427,C,20,H,34,O,5,,,,,,,,,
798,1428,C,20,H,36,O,5,,,,,,,,,
799,1429,C,17,H,28,O,3,,,,,,,,,
800,1430,C,20,H,30,O,4,,,,,,,,,
801,1431,C,20,H,32,O,3,,,,,,,,,
802,1433,C,10,H,15,N,3,,,,,,,,,
803,1434,C,20,H,36,O,3,,,,,,,,,
804,1435,C,20,H,30,O,3,,,,,,,,,
805,1436,C,20,H,32,O,3,,,,,,,,,
806,1437,C,20,H,34,O,3,,,,,,,,,
807,1438,C,20,H,36,O,4,,,,,,,,,
808,1439,C,20,H,30,O,4,,,,,,,,,
809,1440,C,20,H,32,O,4,,,,,,,,,
810,1441,C,20,H,30,O,5,,,,,,,,,
811,1442,C,20,H,32,O,5,,,,,,,,,
812,1443,C,20,H,30,O,3,,,,,,,,,
813,1444,C,20,H,28,O,3,,,,,,,,,
814,1445,C,22,H,36,O,5,,,,,,,,,
815,1446,C,17,H,22,O,2,,,,,,,,,
816,1447,C,17,H,22,O,,,,,,,,,,
817,1448,C,21,H,31,NO,4,,,,,,,,,
818,1449,C,18,H,32,O,2,,,,,,,,,
819,1450,C,23,H,30,O,5,,,,,,,,,
820,1451,C,25,H,32,O,2,,,,,,,,,
821,1452,C,22,H,33,NO,4,,,,,,,,,
822,1453,C,20,H,32,O,6,,,,,,,,,
823,1454,C,20,H,34,O,6,,,,,,,,,
824,1455,C,21,H,17,Cl,3,O,3,,,,,,,
825,1456,C,9,H,5,N,3,O,2,,,,,,,
826,1457,C,18,H,16,O,3,,,,,,,,,
827,1458,C,14,H,21,N,5,O,4,,,,,,,
828,1459,C,9,H,13,FN,2,O,10,P,2,,,,,
829,1460,C,10,H,16,N,5,O,11,P,3,,,,,
830,1461,C,9,H,16,N,3,O,12,P,3,,,,,
831,1463,C,10,H,14,N,5,O,5,P,,,,,,
832,1464,C,27,H,28,N,6,O,,,,,,,,
833,1465,C,9,H,12,N,2,O,4,,,,,,,
834,1466,C,32,H,48,O,9,,,,,,,,,
835,1467,C,10,H,14,N,5,O,6,P,,,,,,
836,1468,C,10,H,11,N,5,O,2,,,,,,,
837,1469,C,23,H,38,O,3,,,,,,,,,
838,1470,C,20,H,20,O,5,,,,,,,,,
839,1471,C,28,H,34,N,2,O,9,,,,,,,
840,1472,C,6,H,13,NO,4,,,,,,,,,
841,1473,C,6,H,15,BNO,5,-,,,,,,,,
842,1474,C,10,H,8,N,2,,,,,,,,,
843,1475,C,16,H,14,BNO,6,S,3,,,,,,,
844,1477,C,18,H,30,O,6,,,,,,,,,
845,1478,C,20,H,21,ClNO,6,+,,,,,,,,
846,1479,C,18,H,30,O,6,,,,,,,,,
847,1480,C,8,H,5,Cl,3,O,3,,,,,,,
848,1481,C,16,H,21,Cl,3,O,3,,,,,,,
849,1482,C,9,H,7,Cl,3,O,3,,,,,,,
850,1483,C,6,H,3,Br,3,O,,,,,,,,
851,1484,C,12,H,14,N,6,,,,,,,,,
852,1485,C,7,H,7,Cl,2,N,,,,,,,,
853,1486,C,8,H,6,Cl,2,O,3,,,,,,,
854,1487,C,16,H,22,Cl,2,O,3,,,,,,,
855,1488,C,9,H,8,Cl,2,O,3,,,,,,,
856,1489,C,10,H,10,Cl,2,O,3,,,,,,,
857,1490,C,11,H,12,Cl,2,O,3,,,,,,,
858,1491,C,7,H,6,O,4,,,,,,,,,
859,1492,C,14,H,14,N,2,O,6,S,,,,,,
860,1493,C,6,H,4,N,2,O,5,,,,,,,
861,1494,C,6,H,12,O,5,,,,,,,,,
862,1495,C,6,H,14,O,11,P,2,,,,,,,
863,1496,C,26,H,32,N,4,O,,,,,,,,
864,1497,C,30,H,40,N,4,O,,,,,,,,
865,1498,C,17,H,21,N,5,O,2,,,,,,,
866,1499,C,23,H,28,N,4,O,,,,,,,,
867,1500,C,31,H,35,N,7,O,3,,,,,,,
868,1501,C,30,H,36,N,6,O,3,,,,,,,
869,1502,C,15,H,15,N,4,O,2,+,,,,,,
870,1503,C,15,H,14,N,4,O,2,,,,,,,
871,1504,C,20,H,16,N,4,O,,,,,,,,
872,1505,C,14,H,13,N,4,O+,,,,,,,,
873,1506,C,14,H,12,N,4,O,,,,,,,,
874,1507,C,15,H,14,N,3,O+,,,,,,,,
875,1508,C,15,H,13,N,3,O,,,,,,,,
876,1509,C,13,H,12,N,5,O+,,,,,,,,
877,1510,C,13,H,11,N,5,O,,,,,,,,
878,1511,C,15,H,13,N,3,O,2,,,,,,,
879,1512,C,13,H,12,N,5,O+,,,,,,,,
880,1513,C,13,H,11,N,5,O,,,,,,,,
881,1514,C,13,H,12,N,2,O,5,S,3,,,,,
882,1515,C,11,H,16,N,2,O,3,,,,,,,
883,1516,C,9,H,8,BrNO,4,,,,,,,,,
884,1517,C,28,H,28,Cl,3,FN,2,O,4,,,,,
885,1518,C,16,H,20,NO+,,,,,,,,,,
886,1519,C,32,H,38,N,4,O,4,S,,,,,,
887,1520,C,6,H,15,NS,,,,,,,,,,
888,1521,C,10,H,9,NO,5,S,2,,,,,,,
889,1522,C,11,H,11,N,5,O,,,,,,,,
890,1523,C,13,H,19,N,2,O,9,P,,,,,,
891,1524,C,23,H,29,BrN,6,O,5,S,,,,,,
892,1525,C,23,H,30,F,2,N,6,O,5,S,,,,
893,1526,C,19,H,22,F,3,N,5,O,5,S,,,,
894,1527,C,8,H,16,N,2,O,4,,,,,,,
895,1528,C,14,H,25,NO,11,,,,,,,,,
896,1529,C,14,H,25,NO,11,,,,,,,,,
897,1530,C,13,H,12,N,4,,,,,,,,,
898,1531,C,4,H,11,NO,2,,,,,,,,,
899,1533,C,6,H,8,N,2,,,,,,,,,
900,1534,C,5,H,10,N,2,S,,,,,,,,
901,1535,C,9,H,7,N,3,O,4,S,2,,,,,
902,1536,C,15,H,14,N,2,O,2,S,,,,,,
903,1538,C,12,H,18,N,2,O,4,S,,,,,,
904,1539,C,13,H,11,N,,,,,,,,,,
905,1540,C,18,H,21,N,5,O,,,,,,,,
906,1541,C,23,H,38,O,4,,,,,,,,,
907,1543,C,23,H,16,FNO,2,,,,,,,,,
908,1544,C,25,H,42,N,7,O,18,P,3,S,,,,
909,1545,C,6,H,11,ClO,5,,,,,,,,,
910,1546,C,10,H,12,ClN,5,O,3,,,,,,,
911,1547,C,15,H,20,ClN,5,O,4,,,,,,,
912,1548,C,10,H,11,ClN,5,O,13,P,3,-,4,,,
913,1549,C,10,H,15,ClN,5,O,13,P,3,,,,,
914,1550,C,12,H,11,F,3,N,2,O,2,,,,,
915,1551,C,10,H,21,NO,,,,,,,,,,
916,1552,C,10,H,16,Br,2,Cl,2,,,,,,,
917,1553,C,11,H,17,NO,8,,,,,,,,,
918,1554,C,6,H,16,NO,8,P,,,,,,,,
919,1555,C,44,H,84,NO,7,P,,,,,,,,
920,1556,C,44,H,85,NO,7,P+,,,,,,,,
921,1557,C,43,H,78,NO,7,P,,,,,,,,
922,1558,C,43,H,79,NO,7,P+,,,,,,,,
923,1559,C,19,H,21,NO,6,S,,,,,,,,
924,1560,C,16,H,31,FO,2,,,,,,,,,
925,1561,C,16,H,21,NO,2,,,,,,,,,
926,1562,C,7,H,13,NO,4,,,,,,,,,
927,1563,C,14,H,28,O,3,,,,,,,,,
928,1564,C,9,H,12,ClNO,4,S,,,,,,,,
929,1565,C,10,H,17,N,3,O,2,S,,,,,,
930,1566,C,25,H,34,N,4,O,8,,,,,,,
931,1569,C,5,H,4,NNaOS,,,,,,,,,,
932,1570,C,5,H,5,NOS,,,,,,,,,,
933,1571,C,25,H,53,N,2,O,6,P,,,,,,
934,1572,C,25,H,54,N,2,O,6,P+,,,,,,
935,1573,C,19,H,26,O,3,,,,,,,,,
936,1574,C,11,H,14,N,2,O,,,,,,,,
937,1576,C,10,H,13,NO,,,,,,,,,,
938,1577,C,12,H,10,BrN,2,O+,,,,,,,,
939,1578,C,12,H,10,BrN,2,O+,,,,,,,,
940,1579,C,11,H,14,N,5,O,10,P,2,S-,3,,,
941,1580,C,11,H,17,N,5,O,10,P,2,S,,,,
942,1581,C,11,H,14,N,5,O,13,P,3,S-,4,,,
943,1582,C,11,H,18,N,5,O,13,P,3,S,,,,
944,1583,C,20,H,14,N,2,O,6,,,,,,,
945,1584,C,16,H,14,N,2,O,2,,,,,,,
946,1585,C,16,H,18,N,6,O,4,,,,,,,
947,1587,C,23,H,36,N,4,O,5,,,,,,,
948,1588,C,20,H,30,O,6,,,,,,,,,
949,1589,C,20,H,32,O,5,,,,,,,,,
950,1590,C,27,H,44,O,3,,,,,,,,,
951,1591,C,28,H,47,O,12,S,3,-,3,,,,,
952,1592,C,28,H,50,O,12,S,3,,,,,,,
953,1593,C,27,H,44,O,2,,,,,,,,,
954,1594,C,30,H,51,O,12,S,3,-,3,,,,,
955,1595,C,30,H,54,O,12,S,3,,,,,,,
956,1596,C,32,H,48,O,5,,,,,,,,,
957,1597,C,34,H,50,O,6,,,,,,,,,
958,1598,C,14,H,16,BNO,,,,,,,,,,
959,1599,C,12,H,18,N,6,O,3,,,,,,,
960,1600,C,10,H,14,N,5,O,7,P,,,,,,
961,1601,C,10,H,16,N,5,O,12,P,3,,,,,
962,1602,C,18,H,22,N,2,O,12,P,2,,,,,
963,1603,C,10,H,16,N,5,O,13,P,3,,,,,
964,1604,C,13,H,14,N,2,O,5,S,3,,,,,
965,1605,C,28,H,26,N,4,O,5,,,,,,,
966,1607,C,7,H,8,N,2,O,3,,,,,,,
967,1608,C,7,H,7,Cl,2,N,,,,,,,,
968,1609,C,9,H,4,Cl,2,O,2,,,,,,,
969,1610,C,9,H,14,N,2,O,5,,,,,,,
970,1611,C,11,H,12,N,2,O,5,S,4,,,,,
971,1612,C,13,H,14,N,2,O,6,S,3,,,,,
972,1613,C,19,H,12,F,3,N,3,O,3,S,,,,
973,1614,C,10,H,13,NO,2,,,,,,,,,
974,1615,C,11,H,15,NO,2,,,,,,,,,
975,1616,C,8,H,8,N,4,O,2,,,,,,,
976,1618,C,10,H,16,N,2,O,11,P,2,,,,,
977,1620,C,19,H,37,N,5,O,5,,,,,,,
978,1622,C,28,H,29,N,3,O,4,S,,,,,,
979,1623,C,32,H,35,BrN,2,O,2,S,,,,,,
980,1626,C,11,H,26,N,2,,,,,,,,,
981,1627,C,19,H,18,N,2,O,3,,,,,,,
982,1628,C,13,H,9,NO,5,,,,,,,,,
983,1629,C,7,H,8,NO,5,P,,,,,,,,
984,1630,C,6,H,10,OS,2,,,,,,,,,
985,1631,C,28,H,28,N,4,O,3,,,,,,,
986,1633,C,20,H,21,N,3,O,2,,,,,,,
987,1634,C,32,H,37,N,3,O,3,S,,,,,,
988,1635,C,33,H,38,N,2,O,2,S,,,,,,
989,1636,C,20,H,23,F,3,N,4,O,5,S,,,,
990,1637,C,32,H,46,O,7,,,,,,,,,
991,1638,C,27,H,42,ClNO,2,,,,,,,,,
992,1639,C,2,H,4,N,4,,,,,,,,,
993,1640,C,10,H,12,ClNO,,,,,,,,,,
994,1641,C,9,H,13,ClNO,3,P,,,,,,,,
995,1642,C,15,H,19,N,3,O,2,,,,,,,
996,1643,C,20,H,20,N,2,O,3,S,,,,,,
997,1644,C,32,H,41,N,3,O,4,,,,,,,
998,1645,C,7,H,8,N,2,O,,,,,,,,
999,1646,C,3,H,9,NO,3,S,,,,,,,,
1000,1647,C,3,H,6,N,2,,,,,,,,,
1001,1648,C,27,H,42,BrNO,2,,,,,,,,,
1002,1649,C,7,H,4,BrN,3,O,2,,,,,,,
1003,1650,C,10,H,17,NO,4,,,,,,,,,
1004,1651,C,11,H,14,N,4,O,4,,,,,,,
1005,1652,C,10,H,14,N,2,O,5,,,,,,,
1006,1653,C,7,H,10,O,5,,,,,,,,,
1007,1654,C,18,H,23,O,5,S-,,,,,,,,
1008,1655,C,18,H,24,O,5,S,,,,,,,,
1009,1657,C,3,H,7,FO,2,,,,,,,,,
1010,1658,C,23,H,42,O,,,,,,,,,,
1011,1659,C,21,H,38,O,,,,,,,,,,
1012,1660,C,21,H,38,O,,,,,,,,,,
1013,1661,C,23,H,40,O,,,,,,,,,,
1014,1662,C,6,H,10,O,5,,,,,,,,,
1015,1663,C,7,H,10,N,2,O,,,,,,,,
1016,1664,C,22,H,38,O,,,,,,,,,,
1017,1665,C,20,H,36,O,,,,,,,,,,
1018,1666,C,21,H,38,O,,,,,,,,,,
1019,1667,C,15,H,18,N,2,O,4,,,,,,,
1020,1669,C,9,H,13,NO,2,,,,,,,,,
1021,1670,C,10,H,13,NO,4,,,,,,,,,
